Vertex,Distance_to_Border
6,66.81860477064383
84,18.79761512058514
132,14.27770251193208
154,51.43053843022326
204,0.8720654963913554
208,69.50867370069388
285,24.86774388812967
439,15.321064603879222
440,4.472181576900152
550,52.980088976099616
552,39.313775000881876
556,7.209818402359913
617,65.74920617218275
619,35.1135291921011
686,73.74303125416247
687,75.1680684692231
688,68.22812633566014
972,2.6925443672493903
979,78.01089109182278
1214,46.064872180023805
1215,46.171084056446475
1216,39.23335482205496
1217,18.133543905135554
1218,25.3148955646044
1376,55.714220655359156
1377,61.45651398773328
1378,58.595847883960296
1381,24.10077744738446
1382,32.278933380142284
1383,26.950061299641217
1525,76.48597935382973
1526,71.01721071628576
1665,32.001305885461115
1667,17.88723873118127
1668,11.138362716000076
1764,48.71232486490274
1983,17.11541370344818
1984,8.097557860960755
1985,9.932924191579446
1986,11.628268865468344
2290,59.9015923218443
2292,53.168610029880014
2295,32.089356593337655
2303,6.115688941655867
2305,3.0856788440252583
2306,11.26851826473637
2343,61.090970541080175
2344,68.02242338862982
2484,67.11851258300057
2486,64.72890264441956
2487,72.8084052716202
2492,40.535932794997606
2493,43.2701323040102
2606,70.27544003789414
2607,71.00606087584546
2608,67.5490866570294
3134,42.6007704077277
3135,42.65100384998236
3136,39.18931484579121
3137,15.709448722426563
3138,19.296587260372487
3139,17.856515187537223
3146,0.0
3296,53.60340718160845
3297,57.18403056233559
3298,55.00714530144902
3299,56.30825491187028
3300,52.724839532536535
3301,21.466783298035985
3302,25.54846608311341
3303,22.876791460637513
3499,72.34786879222729
3500,75.83677277688395
3501,72.99737274590707
3502,73.78750417145936
3740,14.507231502098435
4348,18.814693219407093
4349,19.732309749646014
4350,16.236466588855947
4353,4.479852911183254
4354,3.5905966689861275
4355,6.308731056691727
4356,7.215447846019
4357,10.789959373130781
4358,8.055661160158886
5084,56.43930712989332
5085,56.5463744438042
5086,53.08617330477287
5087,42.74041525823063
5088,46.23117952013822
5092,28.43160706642156
5093,32.04453342468624
5094,28.47684060541426
5112,0.0
5113,4.03358069017966
5114,2.033421776937158
5118,3.0895546580326876
5119,1.0322795996849226
5120,5.152514929780422
5121,7.178198722793959
5122,9.240013905735552
5215,53.54762354682729
5217,57.04077689211327
5218,60.496627127733895
5564,64.30606552027378
5569,64.36068834649483
5570,63.03500754398161
5571,67.1037440030145
5572,68.77201672614186
5573,69.33578672014946
5584,33.72407489064
5585,36.41331643765595
5586,37.854780561943336
5587,41.93547875663947
5588,39.19434987243631
5844,74.47611197797781
5845,71.69746722163359
5846,68.87897354654484
6356,1.7937662562637504
6358,0.0
6359,0.8862276276235516
6794,49.525198723696306
6795,49.584918348156975
6796,46.121537751117046
6797,42.70019630273259
6798,39.266028759107286
6799,21.504854088545866
6800,25.090584918316285
6801,21.7244670394731
6802,22.882702066697174
6816,1.0358576780513866
7086,59.305910130801976
7087,60.784788800832246
7088,62.17321576101963
7093,26.718392352116577
7095,28.191671123172256
7096,29.641628601919102
7097,31.036996018240835
7398,77.28084264875203
7399,74.51582746961395
7400,72.38050793511096
7725,35.58005121456049
7728,24.969118990634247
7731,21.378386778430453
7732,18.01189970406437
7733,14.643476434172863
7734,12.211772813659286
7955,52.210246284855046
7956,50.1027964893898
8533,23.225893387358347
8534,20.604066924658333
8535,17.97223271589833
8538,11.71004629030128
8539,5.409153389472515
8540,9.036216976017764
8541,12.648038787186971
8542,13.52249465125498
8543,14.38277019605524
8544,15.211910950837272
9430,63.3614544862403
9431,63.48028420553101
9432,60.01252726419554
9433,56.63140953235297
9435,49.667347051086615
9441,35.61438503453784
9442,35.657127929079465
9443,35.70623969118486
9444,28.71394838518103
9445,32.32944420277668
9465,7.053929883699704
9466,8.125079198127148
9467,10.20276752141616
9473,0.0
9474,4.076651206528435
9475,8.176560811735797
9476,12.249889983050723
9590,64.55719245023035
9591,63.95806107879771
9592,67.40648794902104
9674,70.87298395310489
10006,66.9710714514068
10007,68.34009399458664
10008,71.15046261821628
10015,65.5448859205787
10016,69.57898875811314
10017,73.61940270021107
10033,44.626131483091015
10034,46.03015369666533
10035,47.355595918150776
10037,28.275843505161568
10038,32.358177247154096
10041,36.488773889758974
10042,40.57732255941875
10286,68.54434777906313
10287,68.9249293079537
10288,67.18969105224953
10815,40.902048388864806
10816,39.17053462015467
10817,15.019573424010002
10818,16.805374679369404
10819,16.066886825238395
10820,17.05136238026123
10821,15.2531997721491
10976,52.9372227031798
10977,54.72568340168399
10978,53.224413550180266
10979,53.456630294246494
10980,51.660987479076326
10981,20.584584998267893
10982,22.58363084799489
10983,20.831278373742435
11179,70.94097883966366
11180,72.6789549097878
11181,71.25238140603516
11182,71.65263870828025
11183,69.9125917746636
12028,17.0690348828586
12029,17.098345656867203
12030,15.347181557515245
12033,2.6730549683548306
12034,4.479012927900265
12035,5.394869633546575
12036,6.294140633179708
12037,8.084000817192372
12038,6.267205445958486
12039,6.283355862945416
12040,4.500774438940914
12764,54.70981297338425
12765,54.773280150040016
12766,53.042398107233836
12767,41.03066777323329
12768,42.77736892345483
12772,26.652190781826224
12773,28.45483149658866
12774,26.66780633425886
12793,1.015922484236009
12794,0.0
