,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated,L_eccentricity_cross1_benson,R_eccentricity_cross1_benson,L_polarangle_cross1_benson,R_polarangle_cross1_benson,L_eccentricity_cross2_benson,R_eccentricity_cross2_benson,L_polarangle_cross2_benson,R_polarangle_cross2_benson,L_eccentricity_real_cross1,R_eccentricity_real_cross1,L_polarangle_real_cross1,R_polarangle_real_cross1,L_eccentricity_real_cross2,R_eccentricity_real_cross2,L_polarangle_real_cross2,R_polarangle_real_cross2
0,,466.47664680755395,324.39968339587244,3904.068345323741,3243.9629455909944,614.7403327338129,2104.6050656660414,12528.829136690647,8356.130393996247,665.5146133093525,532.6936561913697,2808.5872302158273,3416.640712945591,448.0544626798561,324.36538461538464,5029.293615107914,4470.915572232645,412.12370728417267,288.1792917448405,2791.503821942446,2397.3067542213885,280.92221223021585,343.94579620075046,2149.5625,2576.1634615384614
1,,254.4641414141414,395.63527054108215,3422.6676767676768,3516.1788577154307,2281.19898989899,555.9819639278558,12022.945454545454,12842.375751503007,253.49381313131312,356.99542835671343,5133.915151515152,3870.1578156312626,501.49728535353535,551.1640781563126,3983.930808080808,4220.905811623246,325.9731060606061,254.44777054108218,4600.79393939394,3566.7347194388776,219.32148042929293,358.72986598196394,2896.867171717172,4431.335671342686
2,,696.3759631849315,471.5973949399657,2620.33540239726,5345.0514579759865,722.1079837328767,847.143653516295,7321.284246575343,10464.934819897084,560.4819670376712,579.9134326758148,2942.392551369863,3893.6144939965693,840.0103809931506,405.7157750857633,3943.8154965753424,6079.768439108062,324.5431292808219,307.1554459691252,3837.082191780822,6656.554888507719,604.0893621575342,163.71956743138938,3789.144691780822,3681.5257289879933
3,,324.899468892261,518.564607319079,3397.2966616084977,4589.0563322368425,1279.9715477996965,1009.8357319078947,9688.09635811836,8874.939144736842,337.6017877465857,519.0296566611842,3620.252276176024,4927.092516447368,417.4866748861912,602.8161492598684,3067.3038694992415,3721.768914473684,183.39616132397572,347.6803556743421,1968.883535660091,2682.3104440789475,360.2738998482549,295.4309724506579,2277.994119878604,3428.7423930921054
4,,466.8860965154867,583.6188501144164,2253.629701327434,3170.596109839817,649.6468473451328,554.831307208238,10204.45685840708,9996.868421052632,342.8185149336283,348.07844679633865,2977.735896017699,3120.6739130434785,448.1175331858407,715.2136012585812,2982.232853982301,3361.7185354691073,322.23987140486724,463.8650600686499,2522.954646017699,3794.437070938215,405.8505254424779,134.5938751430206,2247.1927544247787,893.9228403890161
5,,432.7839892665474,219.92596538299662,3194.4796511627906,2843.944865319865,832.3550983899821,1138.7464225589226,9233.346153846154,6812.893939393939,414.13226744186045,364.7104377104377,3561.3233452593918,3812.2420033670032,595.6258944543828,245.1601957070707,2682.9528175313058,2807.4732744107746,196.5426822450805,240.65188341750843,1441.2611806797854,3791.657828282828,261.0642330053667,227.67326914983164,3335.0605992844366,2679.611952861953
6,,411.2722768414482,415.92614379084966,3285.78152309613,4851.783006535948,1429.9222846441949,500.49607843137255,8890.073033707866,10252.517647058823,458.62952559300874,316.85853758169935,3949.868289637953,4449.094117647059,289.5676107990013,520.9046977124183,3920.9388264669165,4684.2091503267975,217.67872191011236,154.1346098856209,2493.049157303371,4624.066339869281,336.7551498127341,321.7750816993464,3959.272784019975,3920.2660130718955
7,,283.81591091492777,353.62366965776295,2549.0204654895665,3917.7504173622706,286.83211276083466,657.9800187813022,8350.134831460675,7655.378130217028,460.38152086677366,321.21175918196997,3111.11797752809,3798.746243739566,303.6799257624398,452.17690943238733,3186.721308186196,5103.68489148581,272.5671147672552,216.8262729549249,3348.9341894060994,3144.267529215359,146.2130066211878,191.22754069282138,2827.682985553772,3820.698664440735
8,,613.5825825825826,278.2687117151608,2470.5097597597596,2684.9253445635527,1693.7316066066066,348.69977507656967,5846.269894894895,6675.892802450229,484.31034159159157,348.7505503445636,2699.2173423423424,2540.0034456355284,752.9411129879879,324.9653522205207,2464.9046546546547,3289.441041347626,347.1061373873874,153.0136629019908,2070.1488363363364,1385.7578483920367,258.93717154654655,103.70061255742726,2039.2432432432433,3398.166921898928
9,,755.1203571428572,246.63949795081967,2722.45,3679.1639344262294,1548.1589285714285,373.265881147541,11143.305,7935.054918032787,711.0440178571429,325.5434426229508,2798.0007142857144,3824.2245901639344,570.0795089285714,244.34887295081967,3009.157857142857,3632.034426229508,228.05841517857144,231.86488217213116,1985.7671428571427,5564.477459016393,351.16504464285714,113.81825051229508,3174.033214285714,1557.86506147541
