,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated,L_eccentricity_cross1_benson,R_eccentricity_cross1_benson,L_polarangle_cross1_benson,R_polarangle_cross1_benson,L_eccentricity_cross2_benson,R_eccentricity_cross2_benson,L_polarangle_cross2_benson,R_polarangle_cross2_benson,L_eccentricity_real_cross1,R_eccentricity_real_cross1,L_polarangle_real_cross1,R_polarangle_real_cross1,L_eccentricity_real_cross2,R_eccentricity_real_cross2,L_polarangle_real_cross2,R_polarangle_real_cross2
0,,621.8186780230326,891.7076,4512.976007677543,3997.9776,521.2571976967371,1133.3619,8331.40499040307,6656.052,725.1540906909789,850.1321,4843.201535508637,4981.7376,685.3127399232245,1170.1617,5630.817178502879,4281.7524,416.93186180422265,565.5596,3378.8987523992323,3440.7272,512.3718809980807,887.9733,4451.62763915547,3318.878
1,,795.5077699018539,766.3969806763286,4164.416030534351,6028.031884057971,768.7065839694657,885.3194444444445,9803.537622682661,7339.4763285024155,642.2003816793894,750.0010869565217,4707.787350054526,7232.758454106281,882.9753271537622,797.303381642512,5735.408396946565,5274.605797101449,334.6747205561614,468.01980676328503,4098.9991821155945,4948.894202898551,598.5630452562705,457.6777173913043,4068.4067611777537,4690.565217391304
2,,671.3386243386243,668.7924872935197,5082.442680776014,6090.808767471411,1220.905864197531,1086.1607369758576,5811.417548500882,8328.033036848792,761.8769841269841,568.7878811944091,5919.039682539683,6026.5285895806865,947.1072530864197,707.1614517153748,5692.675485008818,5411.559085133418,455.5793375220459,437.4941629606099,4443.426366843033,3500.802414231258,380.23313492063494,400.68734116899617,3510.8893298059966,4324.159466327827
3,,609.6883389261745,591.1982381687243,5112.703579418345,5782.917181069959,559.9297399328859,959.3188014403293,9348.046979865772,6270.742283950617,595.8315156599552,552.7575874485597,5182.305369127517,5982.626543209876,429.790548098434,571.150591563786,5516.847315436242,5598.8456790123455,275.31564597315435,139.37635030864197,1527.4496644295302,1321.011316872428,453.7619546979866,550.660686728395,7607.646532438479,6938.60133744856
4,,928.8326502732241,840.2217157293497,4581.257285974499,5396.785149384886,669.2550091074681,1539.3187609841827,6983.071493624772,9018.919156414762,752.9598132969035,543.0646968365554,4061.3224043715845,4988.527240773286,831.2965619307832,716.828097539543,6136.918032786885,5496.20474516696,390.60946038251365,566.8605008787346,2298.969489981785,2458.962653778559,504.68078324225866,475.4809973637961,4051.2950819672133,3513.547671353251
5,,740.5771169354839,606.098450203252,3732.026785714286,5793.205284552845,917.3272609447005,611.4563008130082,6404.8133640553,10053.533536585366,661.0824452764977,651.36331300813,4973.334101382488,5770.9161585365855,466.32639688940094,599.489075203252,3707.3683755760367,6047.655487804878,341.36830357142856,554.523056402439,3854.6094470046082,5656.5431910569105,303.8824524769585,368.120299796748,2863.0613479262674,5136.938516260163
6,,492.62279511533245,904.4425430643699,4425.074626865671,4615.8073436083405,751.8575305291723,1024.9875339981868,7604.723202170963,6682.458748866728,605.1895352781547,894.6179737080689,4415.1889416553595,4517.941523118767,624.133013907734,732.803433816863,4488.017978290366,4909.9700815956485,362.4036210990502,491.5704329102448,3409.193351424695,2630.7452402538534,394.94623473541384,650.4135312783318,3574.9389416553595,4834.459202175884
7,,596.5625853825137,831.291341870824,8184.006830601093,5906.852449888642,1102.3464822404371,928.5940979955457,7764.957650273224,7524.522271714922,539.7417178961749,825.5538697104677,8229.02049180328,5705.564587973274,407.1077100409836,691.8950445434299,7798.831967213115,5734.187082405345,79.05994919740438,29.6355007655902,171.56410092213116,469.4486706570156,457.6708504098361,834.926364142539,8471.495218579235,6501.179287305123
8,,1208.91806640625,730.0874343832021,5734.446875,5584.956036745407,1215.3427734375,546.8171751968504,8547.490625,9754.92125984252,658.889404296875,844.7033300524935,5710.871875,5027.931758530183,1156.55478515625,720.0500328083989,6066.637890625,5757.837926509186,716.57314453125,809.3239009186352,3992.88671875,4676.472440944882,582.038671875,266.7755495406824,4457.97265625,4632.907480314961
9,,395.0558368249534,795.7495207055215,4355.344972067039,4127.9708588957055,886.8179702048417,543.6435007668712,9301.71880819367,7132.873466257669,515.0446345437616,679.9026552914111,5759.85009310987,4867.322852760736,734.3197160148976,823.2455904907976,3967.858938547486,4905.256901840491,419.3506168528864,380.80866564417175,3911.6806331471134,3073.8819018404906,559.8442737430167,294.6085122699387,2277.870810055866,2050.3715490797545
