,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated,L_eccentricity_cross1_benson,R_eccentricity_cross1_benson,L_polarangle_cross1_benson,R_polarangle_cross1_benson,L_eccentricity_cross2_benson,R_eccentricity_cross2_benson,L_polarangle_cross2_benson,R_polarangle_cross2_benson,L_eccentricity_real_cross1,R_eccentricity_real_cross1,L_polarangle_real_cross1,R_polarangle_real_cross1,L_eccentricity_real_cross2,R_eccentricity_real_cross2,L_polarangle_real_cross2,R_polarangle_real_cross2
0,,427.171626984127,669.8714423076923,5735.492063492064,5623.276153846154,579.9353670634921,615.7520673076923,10222.72380952381,8843.593846153846,622.166617063492,929.316826923077,6513.055555555556,5227.909230769231,418.88918650793653,591.1691346153846,4747.196428571428,5558.908461538462,383.40198412698413,535.5590384615384,4024.103968253968,4392.073076923077,224.31326884920634,414.26634615384614,4023.453174603175,1686.9378846153845
1,,459.4652954931973,523.5791635196375,4889.840136054422,4304.657854984895,1337.4918154761904,1036.0587235649548,9464.198979591836,9270.311178247734,497.32759353741494,719.0316276435045,7318.617346938776,4873.424471299094,493.4749681122449,718.9098848187311,4971.1045918367345,6210.493957703928,345.7711787840136,510.27511329305133,6734.472363945578,3744.0351208459215,250.9971301020408,463.92938066465257,3150.2874149659865,5678.9543051359515
2,,500.8093471810089,813.863933915212,4558.227002967359,7010.293640897756,554.0456231454006,990.4548004987531,7550.311572700297,7896.456982543641,886.8115727002968,960.2693266832918,5930.52559347181,7381.546134663342,696.9053227002968,574.1058291770573,5667.05415430267,7007.27680798005,536.6751205489614,459.3128117206983,6279.425816023739,6199.526184538653,707.6118323442137,354.0573566084788,3831.585682492582,3919.9968827930174
3,,935.8267395320197,949.7604921497584,6075.216133004926,6266.680555555556,746.9578971674877,1032.4922252415458,4488.8845443349755,7281.000603864734,626.671528633005,888.1130736714975,6685.979679802956,6863.249396135266,686.9285714285714,937.4554649758454,6062.079433497537,4857.445954106281,606.9512392241379,397.3961352657005,5640.2339901477835,4004.600241545894,695.3118072660099,585.9262152777778,3782.2974137931033,4122.35597826087
4,,1342.4441352739725,602.7176375404531,5123.494863013699,5373.716019417476,1935.8253424657535,942.430319579288,10193.313356164384,8004.375404530744,700.6549657534247,633.0187601132686,4803.476883561644,4851.199029126214,1278.175834760274,769.3189219255663,6256.402397260274,5923.177993527508,895.081870719178,769.1156957928803,6563.03125,5245.403317152103,563.9375,229.30114785598707,3362.0869006849316,2162.4245550161813
5,,548.9208447802198,888.3854442970822,3909.355769230769,5263.827917771883,636.0361006181319,1190.9854111405837,11184.37087912088,11285.100795755969,581.6627317994505,939.4471153846154,5221.165178571428,7504.919098143236,750.2232142857143,555.7567141909815,5023.995879120879,5185.384615384615,363.0901442307692,611.4462864721486,4210.138736263736,6280.832228116711,287.0895003434066,332.817162632626,4366.559065934066,3184.2682360742706
6,,565.4880719866071,401.6251280737705,5739.526785714285,5426.646516393443,536.5456891741071,603.8251152663935,6453.526785714285,7206.391393442623,510.41322544642856,626.9655481557377,6369.3828125,4868.08350409836,427.01803152901783,526.9278304303278,6197.234375,6178.852459016393,457.78794642857144,399.9625064036885,3745.3635602678573,4039.3227459016393,402.04429408482144,371.2660092213115,4468.5546875,3152.3939549180327
7,,572.870022845953,580.3116666666666,4160.711488250653,5366.8606666666665,428.4493309399478,600.175875,7807.340731070496,5112.761,453.97719484334203,476.806,4709.954308093995,4674.629,569.0556054177546,380.112625,4653.292428198433,6386.909333333333,453.9468831592689,241.689875,3216.045365535248,4650.169,248.94060052219322,561.1950833333333,2407.2855744125327,5640.778666666667
8,,920.3214050131926,569.7173366834171,3919.166886543536,6437.44095477387,2223.814808707124,695.5025125628141,3542.1147757255935,11098.356783919598,1018.3705474934037,828.3464195979899,4476.898746701847,5515.33040201005,832.1837071240105,564.045540201005,2726.548482849604,6904.479899497487,525.3747526385224,376.83055904522615,2911.3258575197888,3491.329773869347,501.720481530343,220.05307788944722,2370.86345646438,5870.159547738694
9,,950.023468625498,406.3940933295964,6185.690737051793,6831.125560538117,801.5105826693227,898.2176989910314,8124.566733067729,5722.536995515695,907.5982943227092,305.0358394058296,7576.75,6618.278026905829,804.8508466135459,471.19646860986546,4680.921812749004,5123.684977578475,372.45253361553785,219.3434697309417,3199.179780876494,4833.770739910314,681.003735059761,351.9156039798206,5872.8565737051795,3252.150784753363
10,,630.3667914746544,494.89662388392856,6040.94930875576,4993.905691964285,451.4772105414747,486.342041015625,10292.952764976959,7443.557477678572,578.8204565092166,413.6744907924107,5432.415898617512,5434.359933035715,639.6045506912442,583.4646344866071,6034.949884792627,4173.358258928572,553.2970190092166,307.3324497767857,6927.996543778801,3468.366629464286,760.4560771889401,349.86875697544644,4820.162442396313,3751.7034040178573
11,,532.886379076087,455.6999279538905,5122.342391304348,4410.291786743516,558.669921875,812.8290706051873,8099.747282608696,12577.024495677233,339.96720023777175,414.26148234870317,4840.365828804348,4078.6527377521616,639.5747282608696,499.1972262247839,4980.734714673913,4975.6707492795385,556.269870923913,270.02318984149855,6005.124320652174,4701.368155619596,96.60183848505434,62.79722960194525,561.6366762907609,1093.458393371758
12,,375.99258123342173,226.26382384726224,5182.884615384615,5839.489193083574,645.7020474137931,157.5035910482709,6675.104774535809,6649.515129682997,382.5854608753316,221.15888418587897,4121.171419098143,7877.541786743516,504.3838693633952,337.6174126440922,5374.320291777189,4943.920028818444,365.76545921750665,120.85291336455332,3709.982427055703,5109.565561959655,270.1240053050398,206.8812590057637,2297.6584880636606,4035.4146253602307
13,,330.39799360795456,659.623779296875,5081.689867424242,6619.7705078125,1034.0705492424242,874.495849609375,8196.515151515152,6051.208984375,320.7501775568182,467.5268859863281,4788.947916666667,7622.5048828125,473.1462772253788,938.4676513671875,6362.291666666667,5923.83837890625,327.8248993844697,467.6579895019531,4906.160037878788,2718.1728515625,221.34435665246212,511.4311218261719,4915.929924242424,3493.841796875
14,,631.5039253048781,540.1282422737307,4547.995426829269,5034.195364238411,791.5150914634146,815.1708057395143,10338.464634146341,9917.814569536424,774.7829268292683,492.541114790287,3865.26493902439,5266.600441501104,439.98368902439023,661.5858857615895,4997.881097560976,4518.6095474613685,334.0583079268293,440.16701158940396,3023.2128048780487,2837.7505518763796,380.4535823170732,395.0014486754967,1554.6923780487805,3085.908940397351
15,,218.4241657838983,161.7824659533074,5135.8677966101695,3497.030885214008,825.8708156779661,793.4557392996109,10263.091525423728,13378.620622568093,274.85270127118645,134.1340740515564,4633.212711864407,4229.387159533074,505.1558262711864,475.9002310311284,7148.738983050847,4595.711575875486,118.5737155720339,50.207141445768485,4749.453389830508,1754.8438715953307,351.68117055084747,360.9166767996109,6067.001694915254,5746.751945525291
16,,562.7978639240506,630.4186320754717,4805.988924050633,4349.1996855345915,397.19078817246833,566.5287932389937,5754.114715189873,10187.199685534591,392.141366693038,521.0532134433962,5837.942246835443,4572.435141509434,621.9378461234177,534.5137578616352,5593.772151898735,5228.610455974843,352.864863528481,298.29756289308176,3893.2100474683543,3053.625393081761,332.5095183939873,194.38975284984278,3056.0605221518986,4154.919418238994
17,,487.9086378737542,373.40761972402595,7683.908637873754,5153.787337662337,456.29620016611295,871.9281655844156,8831.773255813954,8458.707792207791,1046.6806478405315,722.9413555194806,6877.514950166113,4308.403409090909,404.2702450166113,476.89133522727275,7117.284053156146,5101.646915584415,658.0643687707641,461.27257508116884,5948.177740863787,4227.476461038961,326.54472072259136,323.367288961039,2978.6781561461794,3881.9492694805194
18,,190.461329830786,312.7696070995146,4491.791757641921,3710.716322815534,1555.7161572052403,147.59539972694174,12201.444323144106,9168.33313106796,267.28145469432314,410.38577063106794,4252.452510917031,3621.035800970874,400.022721069869,354.219963592233,5508.455786026201,3570.4089805825242,173.59543872816593,362.14377275485435,3621.2057860262007,2547.8440533980583,370.3063932860262,283.87619462985435,3325.6058951965065,3106.8586165048546
19,,444.6054807692308,963.2857142857143,3509.6761538461537,6081.837962962963,1111.7970192307691,690.6168154761905,8208.375384615385,8348.489417989418,393.2303125,824.926917989418,4741.788076923077,5827.3432539682535,387.8347355769231,910.7609126984127,3425.6096153846156,5097.079365079365,349.5820673076923,476.45374503968253,2736.5478846153846,3126.3108465608466,255.1876201923077,548.4250992063492,3327.3192307692307,3918.2070105820108
20,,902.9235873287671,754.9049568965518,5343.019691780822,7083.918103448276,960.1858946917808,735.7803879310345,3675.4503424657532,8148.589655172414,833.5552761130137,658.2723599137931,5135.70205479452,5617.2793103448275,777.5915025684932,598.9360452586207,6097.002568493151,7522.275862068966,444.761691994863,467.4282327586207,2277.0678510273974,2932.5387931034484,632.7045162671233,806.0879310344827,3491.494434931507,6749.54224137931
21,,423.1859879032258,338.1283368644068,8696.693548387097,4260.894491525423,654.3282930107526,816.6640889830509,7577.219534050179,6420.15,599.7349910394265,279.1219279661017,8200.28494623656,4464.744067796611,485.9670698924731,790.2193855932203,5834.969982078853,4304.901694915255,324.9202508960573,90.01302304025424,3837.879928315412,1728.2288135593221,519.6407930107526,594.9322033898305,6212.762992831541,4795.338983050848
22,,907.9337890625,554.3320207774799,6539.090625,7660.672252010724,1051.4552734375,720.3349530831099,9451.24921875,9436.391420911528,818.59326171875,497.6810070375335,6969.18515625,6356.166219839142,882.72060546875,777.4989108579089,6407.2140625,6315.721179624665,601.80810546875,369.56283512064346,3802.3609375,4528.382707774799,476.51982421875,394.96707439678283,3827.828125,5707.685656836461
23,,320.1370890672783,754.2808355437666,5213.206422018348,5023.891909814323,331.7296922782875,844.5344827586207,6929.168195718655,6712.145888594165,327.72665806574923,898.5218832891246,4629.805810397554,4692.6021220159155,496.83744266055044,413.0857924403183,6624.33868501529,6875.384615384615,216.31140099388378,564.8059930371353,2430.2287844036696,2560.111405835544,367.65374139908255,710.954575596817,3605.019877675841,4823.096485411141
24,,428.3801424050633,186.6046618852459,5372.364715189873,3322.8268442622953,945.6286590189874,366.5,7905.287974683544,11465.460655737705,373.00704608386076,142.6649462090164,4356.454509493671,5974.745491803279,1034.3025118670887,188.41022028688525,4819.452531645569,3071.9889344262297,168.29024920886076,266.00035860655737,3203.724881329114,6993.951639344263,602.8315862341772,90.56485655737706,3631.9703322784812,2346.626024590164
25,,454.40699273767603,469.1373355263158,4613.959507042254,4934.7,512.5364216549295,1416.0911184210527,5114.904929577465,14932.22456140351,422.65938600352115,557.1367324561404,4819.656690140845,5136.997807017544,657.5514414612676,652.032346491228,4637.077904929577,5526.017105263158,244.7603983274648,183.37331414473684,4235.611795774648,4713.704385964912,504.3900748239437,459.3491228070175,2750.0994718309857,2663.2934210526314
26,,643.5297330097087,266.6840739202658,5135.532362459547,7148.360465116279,482.77563713592235,1392.4396802325582,5483.984627831715,7171.235049833887,857.1993325242719,345.3151993355482,4348.4737055016185,4609.044435215947,713.9246561488674,372.7732558139535,6000.824433656958,6659.595930232558,666.3466828478964,187.30204007475083,4817.949838187702,6283.686046511628,345.22350323624596,223.39965739202657,2242.532362459547,2954.144725913621
27,,664.6390318627451,705.501855022831,8078.051470588235,4231.752568493151,753.4575980392157,1491.2502853881278,8790.776470588235,6945.959474885844,624.7186274509804,973.6561073059361,6454.858823529412,5278.602739726028,630.2919117647059,662.4554081050228,7247.65,2804.1495433789955,471.40836397058825,425.2200342465753,4475.105392156863,1704.1282819634703,646.2720588235294,707.734303652968,2998.747794117647,3009.26997716895
28,,497.5088458994709,788.4717332935561,7056.10582010582,4949.054892601432,705.5796957671957,1339.2367243436754,10021.437169312168,7130.429594272076,444.89293981481484,761.5023866348449,7596.126984126984,4100.594868735084,690.9814814814815,784.0088007159904,7540.351851851852,5362.992840095465,481.9308862433862,778.3102625298329,7198.1838624338625,4965.572195704057,376.8621031746032,259.9656361873508,4411.880952380952,3483.0423627684963
29,,280.3986922554348,602.1456605450237,9023.81847826087,4993.313981042654,737.9504755434782,1001.7808797393365,9310.10652173913,8794.341824644549,147.24848845108696,447.4526806872038,6992.285869565218,6366.193127962085,602.514402173913,633.0169579383886,8141.354891304348,5250.79028436019,186.17403192934782,402.45519845971563,5861.716847826087,4537.288507109005,435.8987092391304,224.1164284656398,2820.541304347826,3769.7390402843603
30,,703.6238444533763,690.7276348039215,7767.114147909968,5653.2524509803925,1349.2065916398715,1049.2201797385621,6908.037781350482,9371.613562091503,901.8086816720257,981.8868464052288,7013.926045016077,6383.8725490196075,367.81712218649517,771.4343341503268,8458.879421221865,4534.723447712418,357.1745126607717,897.202308006536,4247.83963022508,3516.7851307189544,388.0443127009646,412.7249540441176,5173.7829581993565,6796.6450163398695
31,,635.2305484693877,732.9880087209302,4757.494047619048,4610.89950166113,649.5104166666666,672.2589804817276,6409.151785714285,6204.93853820598,690.360119047619,625.1704215116279,4418.433673469388,4787.0012458471765,500.6472151360544,662.7213455149501,6160.302295918367,5886.884551495016,170.7688137755102,125.05065147425249,1409.7786989795918,1385.371989202658,541.1857461734694,641.4569144518273,7480.916666666667,7023.4102990033225
32,,321.7161172161172,382.83902685361215,3320.860347985348,3995.019011406844,111.75419242216117,299.2275427756654,10497.857142857143,9310.250950570342,320.16549336080584,255.15613117870723,3153.246108058608,3517.8471958174905,359.3238324175824,656.4180133079848,5480.4253663003665,5701.320342205323,108.5481699290293,152.3666825095057,2322.6797161172162,1938.8475522813687,111.61893315018315,290.4173597908745,4134.075091575091,7750.33174904943
33,,773.929609375,596.4083508403361,4861.713125,4363.316176470588,1947.25671875,532.387243960084,5397.52375,9746.273109243697,712.06953125,728.2210477941177,4484.1625,5689.05199579832,789.376875,571.047400210084,4631.61875,4935.373949579832,364.398828125,532.4042476365546,3667.15625,4914.631302521008,753.088828125,450.43379070378154,4093.05125,2790.5173319327732
34,,574.4742853139013,725.314,7448.383968609865,5657.307,565.2636280829596,817.075,8367.663116591928,10908.17,1076.2622617713005,569.7836875,6060.254484304933,5318.4655,551.4212794282511,993.37725,7080.580156950673,5587.868,630.8597954035874,743.181125,6609.975896860987,5208.512,324.31835061659194,494.28340625,3461.277466367713,3901.776
35,,669.0258714596949,788.011576417004,5676.944989106753,4668.578947368421,1394.3962418300653,960.9557186234817,8524.813725490196,4248.515182186235,703.9971405228758,841.7048329959514,4392.46623093682,5535.511133603239,1020.7233115468409,801.2765055668016,6627.149782135076,3773.0794534412958,301.71228213507624,615.8940409919028,2421.7224945533767,4977.0713562753035,574.7098311546841,695.8948633603239,4454.351307189542,4402.189271255061
36,,392.5399116847826,609.4844523514852,4503.643342391304,5455.9232673267325,650.1759935461956,1107.4113551980197,5856.095108695652,8192.300123762376,495.9529976222826,444.95761138613864,5805.919836956522,5219.858292079208,352.4656504755435,951.197942450495,5775.038043478261,7041.612623762377,250.95304008152175,333.5414603960396,4298.076086956522,3977.0287747524753,198.74881114130434,576.1178063118812,5855.604619565217,5994.141089108911
37,,267.69029552715654,1198.6962985436894,2528.266373801917,4035.4522653721683,308.5769518769968,1811.8446601941748,8771.76517571885,4562.155339805825,710.0081869009584,1249.1638349514562,4308.826677316294,4409.190938511327,219.9474341054313,1027.6630258899677,4772.1569488817895,3823.970064724919,418.563723043131,420.4430622977346,4082.8753993610226,2766.757281553398,54.536554013578275,281.36650485436894,4312.982428115016,3044.714199029126
38,,538.5964532871973,330.82062162769785,5525.012975778547,7249.385791366906,538.2843317474048,810.0047212230215,6282.438148788928,7840.2095323741005,589.4060337370242,314.55640175359713,5674.83607266436,6023.281025179856,523.1772815743944,802.605665467626,5607.5371972318335,5601.998201438849,434.70685553633217,113.92141130845324,4102.303633217993,3151.7612410071943,225.12837910899654,514.2806879496403,3770.7906574394465,4353.806654676259
39,,357.44533561390534,463.59516666666667,3983.105029585799,4068.8773333333334,665.0404955621302,188.96283333333332,5201.198224852071,9668.374,550.3453217455622,405.9723333333333,4507.957840236686,3262.384666666667,478.3926590236686,706.9114166666667,4482.245192307692,5407.612666666667,280.22965976331363,118.7735625,4501.894600591716,3807.0723333333335,316.8737056213018,288.42460416666665,1973.3872041420118,2815.768
40,,641.6753229748604,449.0750652741514,4768.503491620112,5817.016971279373,522.3030726256983,913.5004079634465,5592.94622905028,5379.2483681462145,883.4760824022346,471.04332571801564,4397.5593575419,6619.7793733681465,466.8984811452514,384.14882506527414,5828.698673184357,5737.2558746736295,220.11607454608938,42.23493849951044,2378.4266759776538,2002.9683420365536,490.349031075419,326.3596401762402,4932.149790502794,7410.866187989556
41,,354.99561215753425,387.8346514127764,4530.1270547945205,4186.362407862408,379.128125,750.4517813267813,7477.525342465753,8136.385135135135,316.7601669520548,571.8449017199017,4535.890410958904,5416.106879606879,467.21181506849314,554.3749232186732,6610.894520547945,5842.041154791154,225.22474315068493,232.6238482800983,2656.567808219178,4510.258292383292,432.9089897260274,245.57179054054055,4541.675684931507,3760.264742014742
42,,185.756844579646,804.4035326086956,5722.547566371682,5318.828804347826,591.9791897123894,1744.7676630434783,7442.787610619469,11952.709239130434,201.88806692477877,845.0872961956521,7690.478982300885,4370.643342391304,357.7910674778761,353.79574983016306,5360.309181415929,6378.213994565217,159.68345547566372,220.54369055706522,4485.063882743363,2989.0343070652175,149.95189781526548,477.09145720108694,2437.9717920353983,4480.929008152174
43,,1370.0462029569892,360.9425048828125,4553.7654569892475,4794.4658203125,1528.7980510752689,636.2691650390625,6677.073924731183,7801.115234375,1001.840809811828,559.3499348958334,5327.033602150537,5416.427734375,1298.5448588709678,476.6339518229167,5837.620295698925,5361.220052083333,980.6856518817204,466.8517252604167,4697.187836021505,4310.105143229167,711.7372311827957,226.96415201822916,3494.4415322580644,3541.6686197916665
44,,445.33083812761504,715.2790570175439,4069.967311715481,6599.33826754386,361.6098980125523,652.2626096491229,7295.596757322176,8714.820175438597,443.28151150627616,593.4120065789474,5033.516736401673,7194.796600877193,426.28902981171547,749.6419956140351,4796.731171548117,5120.7203947368425,336.19416841004187,244.28534470942984,4194.7714435146445,3931.7362938596493,122.99745848587867,687.6200657894736,2939.067730125523,5990.471491228071
45,,520.494679054054,1077.6237373737374,5726.119594594595,3118.7010732323233,349.4970016891892,926.3682922979798,11880.918918918918,14191.906565656565,761.9111486486487,1031.9613320707072,4758.0614864864865,3894.6382575757575,448.04383445945945,885.2253787878788,6740.845945945946,2587.5722853535353,711.7785472972973,619.2611268939394,5806.725675675676,3379.905934343434,191.63557854729729,284.19983033459596,1910.1081081081081,1910.4299242424242
46,,355.0267650462963,496.01515261627907,6505.644675925926,4840.053197674419,2101.744212962963,344.82696220930234,7217.037037037037,5909.123255813954,420.33116319444446,515.7058866279069,7479.119212962963,5820.390697674418,293.1961263020833,683.7720930232558,5965.304398148148,5840.482558139535,120.17491319444444,331.5170784883721,2664.5138888888887,6441.376162790698,81.94260886863425,333.3362645348837,5217.14525462963,3009.2700581395347
