,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated,L_eccentricity_cross1_benson,R_eccentricity_cross1_benson,L_polarangle_cross1_benson,R_polarangle_cross1_benson,L_eccentricity_cross2_benson,R_eccentricity_cross2_benson,L_polarangle_cross2_benson,R_polarangle_cross2_benson,L_eccentricity_real_cross1,R_eccentricity_real_cross1,L_polarangle_real_cross1,R_polarangle_real_cross1,L_eccentricity_real_cross2,R_eccentricity_real_cross2,L_polarangle_real_cross2,R_polarangle_real_cross2
0,,63.65770333543771,103.29640702995009,2190.1835016835016,2501.26996672213,416.3989372895623,1460.8474417637271,4581.254208754209,11353.251247920132,80.3967539983165,112.26475405574043,2360.318813131313,2758.7926372712145,64.56911563552188,114.56988352745424,2276.685606060606,2461.7965890183027,24.492549189814813,45.940337068427624,764.4237163299663,1181.0382695507487,14.41729140361953,40.59316178764559,634.5164141414141,803.1928556572379
1,,57.76467803030303,63.204041441347755,2415.246212121212,2175.2325291181364,446.48090277777777,2023.5524126455907,5492.058922558923,12715.828618968386,88.62203414351852,126.3968516014975,1755.3055555555557,2336.8051164725457,79.00092066498317,93.9131590578203,2549.7323232323233,2330.650582362729,45.21829624368687,93.35362936772047,1711.2890361952861,819.4543989184692,25.812184343434343,67.45360596921797,712.5905408249158,736.8006967554077
2,,34.78738228640572,54.59038321547421,1817.603324915825,1706.9879367720466,796.3540614478114,1770.1445507487522,7716.011784511785,8519.289517470881,41.81090527672559,67.04816841722129,1865.751473063973,1358.7660149750416,55.44862689393939,75.9888207154742,1909.6494107744109,2362.155990016639,26.70198403303872,45.08165102433444,887.3831018518518,735.2571755407654,39.53565603956229,53.44423356905158,723.0068392255893,1062.4933444259568
3,,74.55296454124579,76.5660877703827,2540.2013888888887,2288.356281198003,419.363688973064,1210.1080490848585,12133.94276094276,7842.706322795341,85.87547348484848,109.6141846921797,2729.2409511784513,2797.4669301164727,87.23639388678451,109.03524724417638,2713.016835016835,2046.0384775374375,39.39225918034512,76.92884255407654,807.9474957912458,1051.6736688851913,28.31412431607744,79.46239990640599,825.8782617845118,1226.7917013311148
4,,76.63271385732324,134.40513207154743,2858.0275673400674,2371.4975041597336,452.4408143939394,1732.0879783693845,5149.638047138047,11520.820299500832,65.7586082175926,173.26624896006655,3455.28851010101,2130.47649750416,92.16684422348484,162.08224573627288,2639.520622895623,2724.5228785357735,45.047312315867,98.76175774750416,1537.3154461279462,1214.080074875208,51.52075113110269,76.92071157445923,1615.3431186868686,1283.056364392679
5,,45.529763783670035,91.86601107529118,2286.2849326599326,3516.673044925125,574.0041035353536,927.0955698835274,9408.03872053872,6533.812396006656,47.99033959385522,97.01761387271215,2457.772937710438,3432.036605657238,76.47161721380472,116.04163633527455,1791.2786195286196,2609.017886855241,31.903034248737374,25.86708025686356,938.7768308080808,1704.8258111480866,39.28610979587542,24.522306572379367,1425.8950968013469,1494.216098169717
6,,101.5250946969697,172.45718074043262,2158.6005892255894,2145.0257903494175,394.75647095959596,1879.6564059900165,6739.319023569024,12519.435940099833,122.83280723905725,178.27870216306155,2160.66835016835,2423.514143094842,114.33637152777777,187.99854409317803,2537.372053872054,2429.515183028286,38.41459188236532,74.72125883943427,1058.4155092592594,1303.4818011647255,81.9673229692761,100.45690125831946,1525.7800925925926,1780.685524126456
7,,89.21646148989899,99.19489002703827,1509.7717803030303,2188.311980033278,390.96838173400675,1357.2269134775374,7649.7053872053875,13476.25540765391,80.66423348063974,100.87207518718802,1772.8808922558921,2118.2579034941764,117.496632996633,139.6884489392679,1749.3160774410774,2451.087146422629,31.216734401304713,55.87120424292845,798.8402251683501,1096.7985648918468,29.5993265993266,82.51398710482529,699.1540404040404,988.7047628951747
8,,62.435395622895626,92.80159369800333,1260.5190446127947,1448.103785357737,530.7752525252525,1306.141846921797,8690.353535353535,8814.347753743761,63.57770412457913,103.78810706114808,1290.7516835016836,1361.3961106489185,64.53641230008418,107.58951877079866,1358.5125210437711,2116.8248752079867,36.093240346170035,45.6968983985025,558.5733375420875,745.4467554076539,33.7458241266835,63.313838914309486,736.1362058080808,1027.2762063227954
9,,130.9324757996633,140.04575707154743,2078.2478956228956,1981.9608985024959,410.76262626262627,2000.4311564059901,4656.462121212121,12171.544093178036,121.01125841750842,106.19500051996673,2033.9964225589226,1955.0732113144759,159.1752683080808,185.74845309900167,2482.722643097643,2380.5332778702164,51.56209885311448,50.37012856177205,366.5039720117845,605.4843490016639,58.896688236531986,59.47628951747088,1349.5663930976432,1505.7699667221298
10,,79.44093276515152,208.86519862728787,2087.4280303030305,2488.497296173045,599.0217276936027,832.6883319467554,8707.882996632996,9616.643926788685,127.5228851010101,193.22835638519135,2851.3838383838383,3480.3452579034943,47.29111755576599,225.96547420965058,1692.137415824916,2116.672628951747,84.85837542087542,129.91557040349417,1742.9703282828282,2323.373960066556,67.39768781565657,163.46828202995007,928.1430976430977,2079.45112312812
11,,60.77767255892256,122.3078852953411,2248.7882996632998,2036.4500831946755,492.098063973064,798.9629263727121,8077.063973063973,8840.10316139767,59.51863688973064,125.97615952579035,2468.907828282828,2229.0343178036605,72.26794639099326,156.74183652246256,2034.037457912458,2369.8406821963395,41.27912589436027,81.2725080594842,726.9700652356902,1158.2651830282862,28.6619679871633,58.91208012687188,584.957702020202,1263.928452579035
12,,59.92934553872054,101.11072691347754,1374.954861111111,1930.9575707154743,496.34969486531986,1352.6148086522462,5765.681397306397,11387.611480865226,54.171115451388886,119.24170653078203,1507.7955597643097,1846.4896006655574,101.13803398569024,147.9915505407654,1535.1808712121212,2007.2947171381031,25.684971459385523,78.1226081530782,694.0116266835017,970.0346297836938,56.98303345959596,82.19978421381032,761.8743160774411,1119.2158901830283
13,,118.79987373737374,213.91862520798668,2940.8560606060605,4500.639767054909,429.9415509259259,1519.9997920133112,8281.184343434343,13927.352745424292,111.78637941919192,214.2676528702163,2807.7546296296296,4017.965058236273,141.6885258838384,254.38615328618968,3012.901936026936,4086.567387687188,45.018216014309765,84.32981489184692,1145.3458543771044,1185.060108153078,77.33558238636364,65.52894264767055,1126.9684343434344,1727.8646006655574
14,,156.65029198232324,210.46362832778703,4626.164141414141,4650.357737104825,588.9885837542088,1310.4216930116472,13082.806397306398,13382.603993344426,158.5563710016835,209.28993344425956,4387.2037037037035,3825.651414309484,193.75818076599327,253.66321755407654,4927.147306397306,4963.984608985025,39.984927398989896,133.83771838602328,716.7567866161617,1808.5474209650583,31.823952414772727,101.6968269030782,1004.1214225589225,1157.2964850249584
15,,74.82715172558923,128.29668001247921,3499.9688552188554,2967.3223793677203,397.69236637205387,1072.5069675540765,7969.617845117845,9262.718801996672,97.65164009890573,176.50295081114808,3301.157196969697,3194.789309484193,79.62561816077441,144.83214174292846,3223.573021885522,2655.937188019967,43.14268334385522,127.83649646422629,1122.6810816498316,1481.0233985024959,45.57062486847643,82.4497322171381,866.147622053872,1485.0142470881863
16,,62.34663694234007,72.82247686148087,3039.207702020202,2337.76996672213,737.6246317340067,1704.9097337770384,6633.212121212121,12316.826955074876,76.81807002314815,98.43363924708818,3001.272937710438,2267.7464642262894,78.85702072811448,99.80732633111481,3203.754208754209,2617.7701747088186,42.5889954229798,42.793384723377706,946.8273358585859,1003.9719217970049,22.176256378893097,43.59110466930117,772.1031144781144,895.0297420965059
17,,38.26129129840067,85.25389975041597,2544.023569023569,3107.589850249584,661.6657723063973,1944.9725457570717,8449.258417508418,12360.962562396007,40.034311211069024,80.33175826747089,2840.0837542087543,3298.2857737104823,40.81240793350168,104.45079164933445,2624.8146043771044,2933.9047420965057,18.55011212384259,37.38716722129784,970.7405303030303,1049.2984608985025,25.361472800925927,41.754692699667224,795.3813657407408,889.0853785357737
18,,86.65917639941077,159.83316867720467,2509.5155723905723,2660.3223793677203,305.4266361531987,1263.464850249584,7906.11026936027,13210.457570715475,94.04342908249158,200.64998440099833,2625.5275673400674,2685.218178036606,112.93406723484848,157.20096713810315,2438.6024831649834,2790.1564059900165,33.82036839751684,73.42232997088186,887.2186447811448,1607.3494176372712,35.36924913194444,81.2486090890183,1108.0633417508418,1497.6982113144759
19,,128.15188341750843,184.8433080282862,1672.7921927609427,3307.366472545757,804.5693918350169,1849.1031613976706,6549.1999158249155,12317.935108153079,131.21330492424244,211.451422108985,2293.2314814814813,4157.08153078203,95.97605613425925,157.05301060732114,1405.6689814814815,2415.647254575707,94.14785879629629,111.72792741264558,1099.1499368686868,2130.9619384359403,111.89025673400674,217.02464642262896,1243.3007154882155,2989.4525790349417
20,,60.121060869107744,124.39561668053244,1737.7733585858587,2733.8448419301167,713.148569023569,1018.7010191347754,5166.0500841750845,8693.89683860233,75.7036773989899,136.34118916389352,1820.5536616161617,2902.687188019967,84.77544981060606,138.2848637687188,1809.8838383838383,2412.189475873544,30.954045664983166,55.00744852329451,690.442760942761,1236.3129159733778,55.146181870791246,59.540804388519135,710.4493897306397,1383.4085898502497
21,,108.32744107744108,164.63090162229616,2778.001893939394,2634.1085690515806,850.7350589225589,1940.3635607321132,6768.542087542088,14506.174708818635,154.29384995791247,224.78618968386024,2655.7228535353534,2670.311772046589,102.05485190446127,148.9785643718802,2895.263047138047,2573.556572379368,109.22936395202021,82.47254575707154,1311.484532828283,1458.0857945091514,68.18713173400674,90.95421693011647,1214.1363636363637,1683.6198003327786
