,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated,L_eccentricity_cross1_benson,R_eccentricity_cross1_benson,L_polarangle_cross1_benson,R_polarangle_cross1_benson,L_eccentricity_cross2_benson,R_eccentricity_cross2_benson,L_polarangle_cross2_benson,R_polarangle_cross2_benson,L_eccentricity_real_cross1,R_eccentricity_real_cross1,L_polarangle_real_cross1,R_polarangle_real_cross1,L_eccentricity_real_cross2,R_eccentricity_real_cross2,L_polarangle_real_cross2,R_polarangle_real_cross2
0,,343.11014690587626,259.244655356056,4334.154966198648,2675.395009129641,902.6227249089964,1460.1789409616556,9174.755070202807,8528.536822884966,306.2704433177327,289.33850045648205,4270.544981799272,2699.88496652465,269.78934282371296,312.3447010042605,4478.684867394696,3215.042300669507,129.38967433697348,202.03771682897138,3191.529381175247,2436.521911138162,187.63858554342173,165.29886259890444,3135.677067082683,2265.9808277541083
1,,319.0394316286826,303.7846696740396,3569.063646470261,4785.591385331782,674.6623123957754,870.3044965075669,7370.60088938299,8998.958672875437,480.5341856586993,317.33207217694996,4288.507782101167,4866.786961583236,321.198652028905,411.8408032596042,4087.567537520845,4786.502619324796,322.25475958866036,249.7454525611176,3370.136742634797,3634.9985448195575,255.33047873818788,302.1209618742724,3122.1739855475266,2285.0640279394643
2,,268.73152415766054,288.7151376146789,2890.018118245391,3020.672782874618,559.6313175460903,699.4063455657492,8822.315956770502,9741.702752293579,379.180506993007,296.44764908256883,3115.0702479338843,3138.610397553517,345.62436427209155,262.7064602446483,2721.210425937699,3244.825076452599,233.67947393515576,211.3535359327217,2095.565797838525,3212.9831804281343,238.63298633184996,154.73849388379205,1845.2517482517483,1961.4951070336392
3,,237.95319835680752,362.85605477342716,2672.5694444444443,2769.6621205455344,540.347906885759,798.8920479542455,8101.830985915493,8513.724593048833,326.91502836463224,328.10984931808184,3125.471048513302,2889.6163660360758,197.36774990219092,308.0043444786626,3095.5506651017213,2843.6462824461064,164.12920579029733,295.1755939287286,2320.951682316119,2500.083809942807,150.3684223395931,208.42369665640123,2067.976525821596,2257.1238451385834
4,,303.04652229119637,430.0903373779225,3573.263544018059,3878.6339153595736,506.6365335778781,478.44598993785144,7191.816027088036,6991.216928085232,335.4865970654628,450.46618822136725,3404.9334085778783,4232.978987866232,354.7744427200903,482.2228469961527,3577.011286681716,4288.168097070139,107.38792677765237,178.75756510802012,1957.3088318284424,2853.653447765611,119.73530086060948,171.62081976916247,1410.4300225733634,2798.1491565551937
5,,586.3472495088408,544.2922935619314,3802.994760969221,3742.7970608817354,781.9490831696136,1329.0766270118963,8082.26326129666,8873.435969209237,758.5270956123118,592.7924247725682,3846.2721021611,4466.228831350595,540.0981499672561,564.3115815255424,4393.296660117878,3644.1322603219032,448.81446463654225,464.7620713785864,2890.9580877537655,3030.412876137159,377.87213490504257,308.7028297760672,2689.6332678454487,2545.594821553534
6,,426.75593255620316,292.8558918979409,4424.560366361366,3201.823187108326,676.0061407160699,460.05214861235453,8782.047460449625,7201.961504028648,408.69905287260616,363.45120859444944,4126.251873438801,3893.7538048343777,476.2002497918401,375.30114145031337,4301.452539550374,3494.7126230975828,138.3046679850125,229.97084825425247,2634.2830974188178,2525.807072515667,181.50930214404661,242.41595792300805,2607.094504579517,2186.2081468218444
7,,315.34678317008013,273.0450646167558,2278.6415850400713,3516.973484848485,1144.3190115761354,1490.2767379679144,7362.695458593054,8189.274509803921,267.5341996883348,298.42917223707667,2506.507123775601,4033.3386809269164,353.7427649154052,347.0248440285205,2700.2894033837933,3495.8894830659538,110.82294217497774,235.16326871657753,1835.0518699910954,2048.614973262032,89.5776588935886,187.39612577985739,1451.6969056099733,1902.1876114081997
8,,335.87934546442153,425.9986724427054,3167.91010320478,3225.0248742314143,858.9318305268876,616.7083566238122,7053.448126018468,6443.666852990497,492.65005431830525,432.5460452766909,3437.214014122759,3837.130240357742,286.7587588267246,436.722261039687,3192.7409016838674,3352.8535494689772,224.03493346007605,196.1972121296814,1733.1394622487778,1571.5426215762996,157.97440249864204,254.1606169647848,1534.5467137425312,2072.1520402459473
9,,254.45535984848485,318.54331238779173,3176.849393939394,3196.588868940754,473.8383712121212,530.1381657690006,5831.842424242424,6904.515858767205,372.41189393939396,316.0333632555356,3345.9163636363637,3357.4991023339317,309.8217424242424,333.676092160383,3542.7175757575756,3553.362657091562,180.28564393939394,140.08994426989827,2026.8889393939394,2234.7223219628963,159.71051136363636,154.64428111909035,1717.835,2112.509275882705
