,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated
14,HCD0071831_V1_MR,337.91508525852583,312.43221918489064,3936.383388338834,3435.999254473161,538.8139095159517,754.094184890656,6254.484048404841,6140.726640159046
15,HCD1223833_V1_MR,405.1673503861004,313.6708072800357,2718.439671814672,3369.0223313979454,630.1326013513514,725.5231688253684,7595.105694980695,8512.073246985261
16,HCD0697772_V1_MR,161.06668460066953,201.53526744719926,2876.6889048302246,2891.3108356290177,379.1559959349593,260.6194903581267,5559.334768053563,6853.9586776859505
17,HCD1756262_V1_MR,211.11500653361844,330.5535809018568,3137.335709194583,3371.831830238727,609.6538370159183,728.5647214854112,7407.578047042053,9678.52201591512
18,HCD0244230_V1_MR,161.67971305888767,180.18223203410474,3037.7568157033807,3006.5159561510354,513.171346782988,489.87241169305724,7189.173391494002,7728.7912302070645
19,HCD0627852_V1_MR,892.0524225575854,535.8422777777778,2624.0796928779455,5498.450666666667,1289.2463595446122,1129.4386666666667,6638.400847233254,10084.272888888889
20,HCD1012719_V1_MR,301.5096370463079,242.76140861117773,3008.3219023779725,3517.5538498440874,454.33964330413016,326.8740105540897,6660.428535669587,6781.66466778604
21,HCD0960458_V1_MR,157.34381726859604,292.85089631782944,3520.7957426453004,3637.313468992248,690.050346806984,769.1974927325581,8321.741210236785,8201.065891472868
22,HCD0343333_V1_MR,213.63069666182875,328.26565349544074,4054.610740203193,3625.905775075988,482.92844702467346,334.4522796352584,7880.679245283019,6014.556838905775
23,HCD0752855_V1_MR,166.6552771226415,260.19645027960127,4206.3415094339625,5311.721371261852,474.72727004716984,450.13284099197665,7193.375471698113,8282.01118405057
24,HCD0328842_V1_MR,235.36740543735223,173.19156187122738,3762.7624113475176,3862.442253521127,581.5064420803783,473.1454728370221,7469.531914893617,8443.980684104628
25,HCD0692964_V1_MR,250.5121320466537,277.926572327044,3121.2710358233826,3516.7748427672955,561.5901832824215,618.1574842767295,8759.210219383505,7968.655597484277
26,HCD2336346_V1_MR,271.74613887493723,243.38858184383818,3092.055750878955,3176.4355597365948,697.3808387744851,771.4773047977422,8260.550477147162,8143.098777046096
27,HCD2059245_V1_MR,397.4446772841576,401.8643058918483,3586.829840737636,4048.635189669088,838.8448763621124,845.2511602098466,7666.977367979883,6039.206618240517
28,HCD1712444_V1_MR,161.9926849987415,205.97626353790614,4156.192801409514,3358.9742478941034,389.57664233576645,370.7259326113117,8260.08960483262,7661.728038507822
29,HCD2035635_V1_MR,163.76448387096775,200.16456379565648,3905.785806451613,3597.191263573544,659.256193548387,903.64826011846,7999.005935483871,9083.322803553801
30,HCD2155140_V1_MR,243.440320280083,309.9549304677623,3083.9935165975103,3764.3701643489253,448.2361579356847,351.0442793931732,7089.91234439834,7253.351201011378
31,HCD0676764_V1_MR,158.61384195574163,224.89458311205524,3004.9799641148325,4510.130642591609,479.5594348086124,559.8701540095592,7662.382177033493,8279.371216144451
32,HCD1847972_V1_MR,262.1414443065467,217.30875169606512,2947.437480608129,3438.696065128901,569.9347657461992,577.7341926729987,7300.15885820664,7946.342469470827
33,HCD0338441_V1_MR,176.41942916093535,204.47189002403846,2820.913892709766,2714.210576923077,563.5441540577717,476.04921875,7373.312792297112,6963.943269230769
34,HCD2310328_V1_MR,513.1070862396956,585.8215967790945,2930.7742549143945,3263.907930720146,1154.4435637285985,1485.8217866909754,6498.649334178821,7524.918869644485
35,HCD2612142_V1_MR,245.9857662671233,375.11951887941535,4429.147260273972,5029.459196102314,528.015571489726,466.9371701177426,7301.854452054795,9492.125050751116
36,HCD0267242_V1_MR,152.61088442144373,222.3071388261851,4239.398354564756,3556.1507399046905,542.895966029724,424.1101705543015,7892.024416135881,7893.332330072736
37,HCD1543851_V1_MR,272.4482370788868,344.1428940301591,3839.8907721280602,3283.622185498864,543.7367650136011,554.5667733939268,7323.6384180790965,7077.138607725677
38,HCD0945967_V1_MR,168.06511763185108,262.727578125,3116.1447776628747,3332.90125,594.2180282661151,710.836640625,8414.72250947949,8325.775
39,HCD1609148_V1_MR,173.44129506641366,239.76527522232445,3436.985768500949,3260.495553511193,621.698055028463,635.0743253603189,8278.68184693232,6905.318000613309
40,HCD2860262_V1_MR,509.9276904396728,348.80655542312275,2260.0071574642125,3498.8810488676995,1154.8116053169733,957.076042908224,7833.005112474438,7226.297020262217
41,HCD2093245_V1_MR,462.1281652854512,239.45926260799678,3001.90423572744,5389.701024713683,694.5473641804788,455.4449467550733,7391.730202578269,9787.955796664657
42,HCD1376252_V1_MR,332.44299085301,309.92992738589214,3227.222718570517,3780.936099585062,844.5800893426931,661.6938796680498,6165.766007232503,7040.345228215768
43,HCD0626446_V1_MR,639.3025733259547,1135.073872472784,3991.733536247925,3987.4276827371696,1222.3727172108468,1831.1124935199584,7212.216934144992,7903.740798341109
44,HCD1565356_V1_MR,197.9210407103165,288.26117864119817,3487.1548683256824,4036.381159105709,405.2509362164774,670.9795962665509,7438.925344286059,8346.293900586064
45,HCD1128738_V1_MR,199.08126979936642,233.92307692307693,3069.0878563885954,2829.8414322250637,687.4181626187961,464.5909403895337,6743.871172122492,6506.36238441865
46,HCD0694564_V1_MR,217.19357214317475,225.06033642125792,2934.375944864384,3194.472940029254,575.6726322810138,571.6084836665042,9092.741662961316,7611.804485616773
47,HCD0806751_V1_MR,161.40262554167728,243.85182019308127,2440.1238847820546,3284.9316170555107,664.0617512108081,822.0649637972647,8949.579403517717,8773.094663448646
48,HCD2556158_V1_MR,188.0801146240765,235.76655356775652,2979.25988700565,3950.569195969566,438.4511082138201,504.30223113304544,8156.908300738809,8345.800534649394
49,HCD1016929_V1_MR,194.0468575574905,258.8190734055355,3154.1281536057154,3602.3200962695546,651.0428667113194,473.65093261131165,7638.03527573119,7886.329241877256
50,HCD0372542_V1_MR,220.53900839104955,241.77831386490604,3149.4432605221095,2755.0132046724225,668.6628929142248,529.6014474352463,6774.161427810335,6249.2920264093445
51,HCD1961263_V1_MR,247.08691553544494,277.14705528846156,2851.3009049773755,3069.5360576923076,784.8941679235797,744.7216346153846,7276.239316239316,6526.1865384615385
52,HCD0812746_V1_MR,172.18675171037629,209.47706718346254,3824.9498289623716,3612.09173126615,560.0059506841505,393.6044896640827,8428.184150513112,6502.379328165374
53,HCD1395458_V1_MR,220.6184101163619,194.7472756066137,3500.4521491332225,3923.050032209577,417.9623011161244,474.27345930856774,7776.174780337212,7330.294180803092
