,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated
36,HCD2581763_V1_MR,233.30942313500452,263.715430455913,3509.2872244035034,2989.7681092339735,741.788130474177,677.5724369358944,7864.981576562972,6303.3084934043045
37,HCD0069238_V1_MR,182.45931163287085,230.41650682011937,3333.7374599786554,3600.2469451548736,670.3415154749199,366.805164819551,4905.2824617573815,6732.092071611253
38,HCD1380849_V1_MR,212.9260199867856,237.5330830760595,3376.912454575487,3506.035082795397,947.4866204162537,393.29304658995227,6367.402048232573,7020.342408083076
39,HCD2968080_V1_MR,275.9967877808033,341.989045232588,4143.300884955752,3393.994602929838,468.08602791014295,734.7073374453868,6829.074200136147,7953.992803906451
40,HCD1017729_V1_MR,232.23000733675715,316.59287786681404,3216.3954512105647,4543.173804918486,569.3279530447542,514.6042760431059,6807.414526779164,6595.75186515612
41,HCD2714655_V1_MR,162.22333419421489,204.9013024602026,2057.402203856749,3645.637047756874,643.2939049586777,490.3635311143271,5139.528236914601,6075.708248914617
42,HCD1277149_V1_MR,273.00769115890085,210.00582524271846,2803.4870569494224,3721.473139158576,699.6838410991637,623.142637540453,5298.381521306253,5450.311974110033
43,HCD2751560_V1_MR,247.79298771237865,281.6220122109639,2305.467384708738,2798.2613665887243,706.2776092233009,515.6553325539101,5740.5679611650485,5566.2509742790335
44,HCD2741961_V1_MR,171.685113088617,188.23186796921254,3019.599555061179,2856.8507992895206,685.8114571746385,500.0874777975133,5563.919911012235,6377.088809946714
45,HCD1880162_V1_MR,252.78797946239806,274.2435165975104,3140.022651766838,2709.0897302904564,617.3312443370583,481.695960840249,7322.6239806704925,6721.427385892116
46,HCD0541539_V1_MR,234.21645549057828,327.25374031525513,3234.497076023392,3153.73069730163,1009.2043534762832,671.8210659898477,6503.9714100064975,7529.412236174192
47,HCD0114419_V1_MR,198.52051301763018,235.82902675760755,2930.413079130791,4031.5911157747464,333.9643296432964,372.523697096887,6257.9987699877,6149.139559286464
48,HCD0026119_V1_MR,339.9445013661202,459.8749280782509,4628.702527322404,5632.161104718067,693.7013319672132,957.5208573072497,5669.903005464481,8668.502876869965
49,HCD1957171_V1_MR,283.68460968379446,295.5818399574166,3062.772924901186,2819.943222143364,708.3679347826087,658.2860184528034,6906.705138339921,7333.467707594038
50,HCD2748672_V1_MR,192.03331335300626,245.04722012102874,2825.1150866838807,2876.591225416036,646.4859830320914,359.56032526475036,6382.2316488380675,7225.506807866868
51,HCD0185442_V1_MR,186.48999359590138,183.58826335877862,2734.58725584374,2712.436245405711,576.8699967979506,483.1024879841674,6073.508805635607,7357.999434549053
52,HCD0822850_V1_MR,312.13854849844665,271.9320830842797,3906.572316189161,4000.359234907352,492.3365119088713,466.78657352062163,5408.401794960304,6677.735803945009
53,HCD1042223_V1_MR,251.88510304004677,308.3590014940239,4140.588716749488,5421.470119521912,747.6483484361298,518.3430341135459,6028.384682841274,9117.121513944223
54,HCD0577661_V1_MR,234.9461564667988,197.41841063348417,3344.384539147671,3235.352036199095,659.4010777998018,526.2893099547512,6714.296333002973,6727.381447963801
55,HCD0119429_V1_MR,316.10521296884934,360.23727701993704,6459.982835346472,6416.188877229801,640.3068181818181,735.6149658971668,9482.236490781945,8278.759181532005
56,HCD2063034_V1_MR,277.07546296296294,314.265930997552,4345.889947089947,3433.4611383108936,675.2364197530865,715.5439106487148,5223.712522045856,6023.10159118727
57,HCD1769978_V1_MR,496.7624659400545,449.22133893762185,5763.986920980927,4228.520467836257,969.59121253406,734.2520711500974,9359.093188010898,8332.196881091619
58,HCD0008117_V1_MR,257.0047990670972,258.6540128410915,3924.6196627197705,2984.262600321027,387.57552924291355,472.5981540930979,7373.827054180122,4929.504975922953
59,HCD0662955_V1_MR,343.58671548117155,189.83116989812686,3843.555648535565,3677.795596450871,897.0372384937239,317.0995933289517,6417.8535564853555,5038.7088399605655
