,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated
0,CC01175XX13,621.8186780230326,891.7076,4512.976007677543,3997.9776,521.2571976967371,1133.3619,8331.40499040307,6656.052
1,CC00903XX12,795.5077699018539,766.3969806763286,4164.416030534351,6028.031884057971,768.7065839694657,885.3194444444445,9803.537622682661,7339.4763285024155
2,CC01055XX08,671.3386243386243,668.7924872935197,5082.442680776014,6090.808767471411,1220.905864197531,1086.1607369758576,5811.417548500882,8328.033036848792
3,CC01050XX03,609.6883389261745,591.1982381687243,5112.703579418345,5782.917181069959,559.9297399328859,959.3188014403293,9348.046979865772,6270.742283950617
4,CC00886XX21,928.8326502732241,840.2217157293497,4581.257285974499,5396.785149384886,669.2550091074681,1539.3187609841827,6983.071493624772,9018.919156414762
5,CC01243XX15,740.5771169354839,606.098450203252,3732.026785714286,5793.205284552845,917.3272609447005,611.4563008130082,6404.8133640553,10053.533536585366
6,CC01128XX15,492.62279511533245,904.4425430643699,4425.074626865671,4615.8073436083405,751.8575305291723,1024.9875339981868,7604.723202170963,6682.458748866728
7,CC00934XX19,596.5625853825137,831.291341870824,8184.006830601093,5906.852449888642,1102.3464822404371,928.5940979955457,7764.957650273224,7524.522271714922
8,CC01095XX16,1208.91806640625,730.0874343832021,5734.446875,5584.956036745407,1215.3427734375,546.8171751968504,8547.490625,9754.92125984252
9,CC01150XX04,395.0558368249534,795.7495207055215,4355.344972067039,4127.9708588957055,886.8179702048417,543.6435007668712,9301.71880819367,7132.873466257669
10,CC01227XX15,582.6680293791575,757.0869446864111,7858.725609756098,7032.752613240418,455.0525914634146,679.959331445993,10288.117516629713,8484.504355400697
11,CC01189XX19,1247.8305489260142,1073.154521889401,7966.897971360382,5324.102534562212,1041.721136634845,1286.1676267281107,9473.374105011933,6995.453917050691
12,CC01182XX12,397.16483123569793,825.391571969697,4676.71081235698,4651.001893939394,743.6058352402746,610.0326704545455,9702.869565217392,9153.45643939394
13,CC01228XX16,637.9019021739131,701.9508801141769,4259.474223602485,4877.31684110371,739.5850931677019,880.2656993339676,5641.550310559006,8604.63368220742
14,CC00971XX15,917.8922388497652,520.3081978967496,5282.087441314554,4084.5960803059274,1059.7598298122066,875.6126912045889,7487.050469483568,11982.790630975143
15,CC01042XX12,1117.4132991556091,381.1167864476386,5359.4246079613995,4894.283367556468,772.7541465621231,526.765272073922,7345.363088057901,6684.477412731007
16,CC00940XX17,589.4686914794007,773.3305306427503,7152.258895131086,6391.199551569507,668.2501170411985,1018.1006165919282,8993.833333333334,7409.8684603886395
17,CC01061XX06,988.7900319343066,805.1047731164383,7970.006386861314,4784.88698630137,894.5064438868613,625.2018407534247,13074.293795620439,9117.608732876712
18,CC00915XX16,712.7922008547008,576.1101271571299,6209.5204178537515,7084.283378746594,632.1641737891738,512.6713215258856,6145.028964862298,7884.821071752952
19,CC01172XX10,422.2594512195122,608.4269366197183,6151.678048780488,4997.1731220657275,535.766006097561,402.2537411971831,9782.043902439025,6572.261737089202
20,CC01019XX13,679.3188093824228,627.9245916754478,4945.519002375297,4904.309799789252,682.5336995249406,597.4696390937829,8711.362826603325,8537.807692307691
21,CC01078XX15,590.1232142857143,289.1765333850932,5436.941428571428,4922.582298136646,623.0136904761905,537.6597437888199,8825.653333333334,9566.218944099379
22,CC01064XX09,320.5048334143969,377.89527753872636,5490.355058365759,4958.69965576592,949.6380107003891,570.2654905335628,5302.1264591439685,6430.535283993116
23,CC01107XX10,554.6250678610206,738.7212020985402,4762.162866449511,4604.01003649635,774.6667345276873,1194.3825273722628,6072.373507057546,7082.216240875912
24,CC01148XX19,605.7710484511517,588.0328372189841,4896.030182684671,4692.422980849292,788.4514992057188,492.77466694421315,6177.863383637808,7963.671940049959
25,CC01202XX06,574.5380335365853,349.71223178642714,6532.351219512195,5207.188123752495,545.6564786585366,400.7383046407186,10737.506097560976,5752.106287425149
26,CC01105XX08,820.3957322006472,322.095900974026,4050.7435275080907,5202.841558441559,801.3033474919093,486.2940746753247,7034.608414239482,8686.1
27,CC01169XX15,855.2347861842105,682.1545,6956.134046052632,6643.6932,746.59375,984.1866,10223.342105263158,8098.3984
28,CC00874XX17,629.6185487689394,478.0622990353698,4208.664299242424,4560.622990353698,645.6575520833334,729.079029340836,8447.014204545454,7192.62540192926
29,CC00995XX23,632.7746800731261,679.6255369415808,6112.6343692870205,6990.54381443299,1120.31718464351,614.1949634879725,6180.9579524680075,8597.205326460482
30,CC01187XX17,987.5522505733945,750.3213734567901,4885.108371559633,6152.713991769548,937.5990538990826,639.3401491769547,7150.529816513761,6684.38683127572
31,CC00957XX17,746.6284005628518,585.3326205287714,5877.403846153846,4687.361586314152,1421.1960600375235,1381.5686236391914,8146.522514071295,7796.457231726283
32,CC01137XX16,641.7813020833333,539.2795767004342,6597.958333333333,3677.962373371925,555.9965625,473.5066027496382,6771.020833333333,7402.069464544139
33,CC00950XX10,269.55169986263735,743.6721534653466,4469.79065934066,5820.344554455445,710.0563186813187,1475.2007425742574,6248.8351648351645,7844.477227722772
34,CC01113XX08,787.240219721329,991.2572926162261,5002.941050375134,5011.125341841385,570.8984458735263,1397.0230173199636,7669.833333333333,6790.5788514129445
