,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated
0,CC00063AN06,343.11014690587626,259.244655356056,4334.154966198648,2675.395009129641,849.6317602704108,645.2526628119294,8067.705148205928,8225.627510651248
1,CC00063BN06,319.0394316286826,303.7846696740396,3569.063646470261,4785.591385331782,338.90175097276267,1162.0481664726426,8418.223457476375,8838.130384167636
2,CC00087AN14,271.14755572799095,335.4701797385621,3537.5363995485327,3451.234749455338,522.6813628668172,439.3501497821351,8428.948081264109,8779.32788671024
3,CC00087BN14,268.73152415766054,288.7151376146789,2890.018118245391,3020.672782874618,595.7264780673871,922.3873088685016,7772.535282898919,6821.478899082569
4,CC00098AN17,232.2641241299304,206.3575084841629,2876.5628770301623,2169.294117647059,674.9279582366589,1139.0231900452488,9897.475638051044,6720.528054298643
5,CC00098BN17,348.50757836720635,361.0406420765027,4175.495694109542,3426.97931303669,842.388477437134,695.1515905542545,7495.260075783672,7840.153005464481
6,CC00121XX06,237.95319835680752,362.85605477342716,2672.5694444444443,2769.6621205455344,847.7916666666666,742.9312032556094,7635.962441314554,9267.43334799824
7,CC00124XX09,376.83314300773014,385.4535416666667,3695.8664792691497,3264.183666666667,629.4145291637386,430.30870833333336,7159.846099789178,7598.436
8,CC00129AN14,1112.8344116457743,383.84006878761824,3210.729882733522,4590.741616509028,1112.394965628791,1273.0810404127258,7145.950667205823,9171.382631126397
9,CC00132XX09,253.21073753929053,287.0039572257129,2777.466995958689,3512.795553407443,1119.374943870678,1182.3572982116964,7098.2712168837,9612.15949734171
10,CC00136AN13,303.04652229119637,430.0903373779225,3573.263544018059,3878.6339153595736,595.6107505643341,497.621337673868,7229.17381489842,6656.091151228174
11,CC00136BN13,294.5409328358209,334.2961135101789,3251.6080597014925,3794.900370141888,651.7232835820896,909.4677668106108,8811.420895522388,7895.83096853794
12,CC00147XX16,344.494967693837,232.2019258933802,3235.9495526838964,3658.3339191564146,423.01292246520876,1023.9685120093732,8510.099403578528,9348.125366139426
13,CC00152AN04,279.08731045220685,323.267004858531,4009.145410235581,4011.055730208631,980.8655564581641,604.2453558159474,8307.415109666937,7715.733066590455
14,CC00154XX06,591.160983488873,494.11115879828327,3533.62167982771,2916.1547210300428,832.5877602297201,731.9079399141631,8082.40631730079,9193.13991416309
