,Subject_ID,L_eccentricity_real_benson,R_eccentricity_real_benson,L_polarangle_real_benson,R_polarangle_real_benson,L_eccentricity_real_simulated,R_eccentricity_real_simulated,L_polarangle_real_simulated,R_polarangle_real_simulated
0,CC01026XX12,466.47664680755395,324.39968339587244,3904.068345323741,3243.9629455909944,614.7403327338129,2104.6050656660414,12528.829136690647,8356.130393996247
1,CC01037XX15,254.4641414141414,395.63527054108215,3422.6676767676768,3516.1788577154307,2281.19898989899,555.9819639278558,12022.945454545454,12842.375751503007
2,CC00962XX14,696.3759631849315,471.5973949399657,2620.33540239726,5345.0514579759865,722.1079837328767,847.143653516295,7321.284246575343,10464.934819897084
3,CC01065XX10,324.899468892261,518.564607319079,3397.2966616084977,4589.0563322368425,1279.9715477996965,1009.8357319078947,9688.09635811836,8874.939144736842
4,CC01217XX13,466.8860965154867,583.6188501144164,2253.629701327434,3170.596109839817,649.6468473451328,554.831307208238,10204.45685840708,9996.868421052632
5,CC01129XX16,432.7839892665474,219.92596538299662,3194.4796511627906,2843.944865319865,832.3550983899821,1138.7464225589226,9233.346153846154,6812.893939393939
6,CC00924XX17,411.2722768414482,415.92614379084966,3285.78152309613,4851.783006535948,1429.9222846441949,500.49607843137255,8890.073033707866,10252.517647058823
7,CC01094XX15,283.81591091492777,353.62366965776295,2549.0204654895665,3917.7504173622706,286.83211276083466,657.9800187813022,8350.134831460675,7655.378130217028
8,CC01185XX15,613.5825825825826,278.2687117151608,2470.5097597597596,2684.9253445635527,1693.7316066066066,348.69977507656967,5846.269894894895,6675.892802450229
9,CC00887XX22,755.1203571428572,246.63949795081967,2722.45,3679.1639344262294,1548.1589285714285,373.265881147541,11143.305,7935.054918032787
10,CC01003XX05,256.787883254717,193.27672041223406,2607.0379043126686,3307.351063829787,800.9209905660377,939.8499833776596,9060.624663072776,7872.470744680851
11,CC01081XX10,330.1181621880998,256.6820866141732,3780.53886756238,3269.7465551181103,397.97714731285987,643.9679502952756,8304.809980806142,9394.938976377953
12,CC00898XX25,312.39993772644925,174.53458752394636,3690.020606884058,3701.0316091954023,1086.4130434782608,1099.4647988505747,9490.302536231884,12928.687739463601
13,CC00862XX13,158.74117744063324,744.2087351632048,3508.9881266490765,4094.8612759643916,1080.7712730870712,698.9041635756677,8694.889182058048,9191.560089020772
14,CC00902XX11,630.353870967742,258.49289415829145,3767.468387096774,3538.2443467336684,1113.6042741935485,750.9254082914573,7181.451612903225,8774.298994974873
15,CC01263XX10,54.91589019495413,126.80472872691293,2420.738532110092,2923.3829155672825,127.77206672878441,530.754040237467,14521.197247706423,11370.350923482849
16,CC00992XX20,256.1540559772296,340.2845052083333,2331.5932163187854,1925.1744791666667,437.9428368121442,706.5986328125,7920.329696394687,7829.894270833333
17,CC01001XX03,275.0528426591376,394.7735745614035,2479.3285420944558,3275.470394736842,1055.4575847022588,938.5102110745614,9347.211498973305,9350.038377192983
18,CC01010XX04,37.19959319881135,202.37997425093633,2148.853527607362,2297.929775280899,1865.215490797546,352.0347319756554,12873.83282208589,6844.688670411985
19,CC00952XX12,356.40820983676974,510.0737439222042,2937.897981099656,5162.623176661265,645.1977018900344,1632.9835899513776,10909.082474226803,8568.42301458671
20,CC00959XX19,502.66875,460.1770833333333,2356.998641304348,3822.783950617284,548.3154551630435,1134.4855709876542,4175.685597826087,6283.476543209877
21,CC01088XX17,398.8688710653753,254.2028766809291,3164.910411622276,5174.1240831295845,657.0129388619855,842.7243276283618,5665.851089588377,7703.015892420538
22,CC01035XX13,445.0859939079422,469.63239546263344,4622.640794223827,3696.118327402135,932.2621841155235,600.2619550711744,7435.745036101083,7516.359430604982
23,CC00932XX17,221.32575358347387,236.7107627795527,4168.56239460371,4311.333067092652,582.1179384485666,1522.5419329073482,9373.79426644182,9674.940095846645
24,CC01177XX15,219.29436766144815,100.64831149193549,1894.9559686888454,2360.5194412442397,1268.5521037181995,493.57589285714283,10211.270058708415,4889.872119815668
25,CC01008XX10,342.4747023809524,372.3730898533007,3738.215419501134,2566.0247555012224,1535.5097789115646,1942.4857885085576,11580.379818594105,8677.157701711492
26,CC01146XX17,585.4354475635594,219.85258949530515,4153.240466101695,1882.6913145539907,726.5096663135594,1438.944395539906,7232.756355932203,10766.282863849765
27,CC01061XX06,496.0693493150685,377.5811659414557,4551.260958904109,2508.2897547468356,1355.1960616438357,2095.8900316455697,9333.779452054794,14851.003164556962
28,CC00939XX24,681.1097157320872,343.96658933770016,3416.2577881619936,2976.372270742358,1032.6136098130842,691.1531568413392,8737.160436137072,8562.375545851528
29,CC00991XX19,187.3186629398827,522.5425847457627,3393.350439882698,3518.4851694915255,461.46911656891496,439.05956038135594,8949.605571847507,14099.693220338982
30,CC01019XX13,671.3497023809524,537.4315896739131,2644.5773809523807,2318.8146739130434,1122.9447463768115,1172.080706521739,10022.80745341615,8057.016304347826
